sep=,

June 13. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:10,34.12,,,,,,,,,,172,328,-342,
 8:10,34.13,,,,,,,,,,172,567,252,
 8:10,34.14,,,,,,,,,,157,604,-124,
 8:10,34.16,,,,,,,,,,192,268,300,
 8:10,34.17,,,,,,,,,,160,406,-354,
 8:10,34.18,,,,,,,,,,178,193,-160,
 8:10,34.20,,,,,,,,,,162,628,-30,
 8:10,34.21,,,,,,,,,,154,471,-333,
 8:10,34.23,,,,,,,,,,184,453,342,
 8:10,34.24,,,,,,,,,,169,232,-240,
 8:10,34.25,,,,,,,,,,192,183,130,
 8:10,34.26,,,,,,,,,,154,535,-280,
 8:10,34.28,,,,,,,,,,174,280,-300,
 8:10,34.30,,,,,,,,,,172,597,175,
 8:10,34.31,,,,,,,,,,189,175,25,
 8:10,34.32,,,,,,,,,,190,318,340,
 8:10,34.33,,,,,,,,,,159,351,-345,
