sep=,

June 15. 2018
Sensor Datalog
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,
[h:m],[s],[hPa],[°C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],
 8:11,53.67,,,,,,,,,,187,552,-190,
 8:11,53.68,,,,,,,,,,198,202,64,
 8:11,53.69,,,,,,,,,,220,465,204,
 8:11,53.71,,,,,,,,,,229,279,406,
 8:11,53.72,,,,,,,,,,187,532,-262,
 8:11,53.74,,,,,,,,,,205,501,103,
 8:11,53.75,,,,,,,,,,183,316,-223,
 8:11,53.76,,,,,,,,,,222,322,393,
 8:11,53.78,,,,,,,,,,219,193,265,
 8:11,53.79,,,,,,,,,,210,540,0,
 8:11,53.80,,,,,,,,,,226,373,357,
 8:11,53.82,,,,,,,,,,172,459,-337,
 8:11,53.83,,,,,,,,,,228,207,336,
 8:11,53.85,,,,,,,,,,199,226,-31,
 8:11,53.86,,,,,,,,,,225,435,291,
 8:11,53.87,,,,,,,,,,228,237,381,
 8:11,53.89,,,,,,,,,,187,544,-198,
 8:11,53.90,,,,,,,,,,205,199,82,
 8:11,53.91,,,,,,,,,,187,355,-276,
 8:11,53.93,,,,,,,,,,229,276,400,
 8:11,53.94,,,,,,,,,,211,189,186,
 8:11,53.96,,,,,,,,,,207,511,93,
 8:11,53.97,,,,,,,,,,192,307,-217,
 8:11,53.98,,,,,,,,,,177,501,-324,
 8:11,54.00,,,,,,,,,,222,189,277,
 8:11,54.01,,,,,,,,,,198,258,-121,
 8:11,54.03,,,,,,,,,,232,378,343,
 8:11,54.04,,,,,,,,,,180,451,-336,
 8:11,54.05,,,,,,,,,,198,544,-120,
 8:11,54.07,,,,,,,,,,198,226,-15,
 8:11,54.08,,,,,,,,,,175,403,-322,
 8:11,54.09,,,,,,,,,,226,241,390,
 8:11,54.11,,,,,,,,,,192,534,-210,
 8:11,54.12,,,,,,,,,,211,481,181,
 8:11,54.14,,,,,,,,,,183,348,-271,
 8:11,54.15,,,,,,,,,,186,523,-286,
 8:11,54.16,,,,,,,,,,213,189,189,
 8:11,54.17,,,,,,,,,,207,513,72,
 8:11,54.19,,,,,,,,,,237,325,391,
 8:11,54.20,,,,,,,,,,186,495,-321,
 8:11,54.22,,,,,,,,,,201,534,-4,
 8:11,54.23,,,,,,,,,,190,265,-120,
 8:11,54.25,,,,,,,,,,225,373,354,
 8:11,54.26,,,,,,,,,,222,208,331,
 8:11,54.27,,,,,,,,,,193,553,-103,
 8:11,54.29,,,,,,,,,,222,424,286,
 8:11,54.30,,,,,,,,,,183,414,-325,
 8:11,54.32,,,,,,,,,,235,234,385,
 8:11,54.33,,,,,,,,,,196,196,90,
 8:11,54.34,,,,,,,,,,214,469,198,
 8:11,54.35,,,,,,,,,,180,360,408,
 8:11,54.37,,,,,,,,,,181,534,-280,
 8:11,54.38,,,,,,,,,,207,192,184,
 8:11,54.40,,,,,,,,,,187,309,-216,
 8:11,54.41,,,,,,,,,,234,316,391,
 8:11,54.42,,,,,,,,,,178,499,-321,
 8:11,54.44,,,,,,,,,,204,541,-9,
 8:11,54.45,,,,,,,,,,190,262,-123,
 8:11,54.46,,,,,,,,,,183,451,-334,
 8:11,54.48,,,,,,,,,,225,201,345,
 8:11,54.49,,,,,,,,,,198,552,-118,
 8:11,54.51,,,,,,,,,,214,429,277,
 8:11,54.52,,,,,,,,,,181,400,-327,
 8:11,54.53,,,,,,,,,,195,543,-202,
 8:11,54.55,,,,,,,,,,208,199,85,
 8:11,54.56,,,,,,,,,,222,477,193,
 8:11,54.58,,,,,,,,,,234,277,409,
 8:11,54.59,,,,,,,,,,189,525,-277,
 8:11,54.60,,,,,,,,,,217,513,87,
 8:11,54.62,,,,,,,,,,181,301,-216,
 8:11,54.63,,,,,,,,,,222,330,382,
 8:11,54.64,,,,,,,,,,213,187,270,
 8:11,54.66,,,,,,,,,,207,535,-22,
 8:11,54.67,,,,,,,,,,222,388,349,
 8:11,54.69,,,,,,,,,,174,450,-337,
 8:11,54.70,,,,,,,,,,231,213,342,
 8:11,54.71,,,,,,,,,,199,214,-24,
 8:11,54.73,,,,,,,,,,216,429,271,
 8:11,54.74,,,,,,,,,,228,246,382,
